Node_ID,In_Degree,Out_Degree,Total_Degree
5245,1,9,10
31813,0,10,10
10211,0,10,10
983,10,0,10
31691,0,10,10
8418,0,10,10
23872,1,9,10
12797,0,10,10
20584,1,9,10
335,0,10,10
12615,1,9,10
26425,0,10,10
4056,10,0,10
27545,0,10,10
31282,1,9,10
1183,1,9,10
29556,0,10,10
29478,0,10,10
12596,10,0,10
4848,10,0,10
32170,1,9,10
4363,10,0,10
28115,0,10,10
31243,0,10,10
28481,0,10,10
29106,0,10,10
11614,10,0,10
20817,0,10,10
27305,0,10,10
28931,0,10,10
30185,0,10,10
28454,0,10,10
12438,10,0,10
12819,0,10,10
5365,0,10,10
11687,0,10,10
14291,0,10,10
27879,0,10,10
932,1,9,10
25464,0,10,10
6563,10,0,10
17679,0,10,10
27276,0,10,10
126,0,10,10
29418,0,10,10
25287,0,10,10
31846,1,9,10
10688,0,10,10
12374,1,9,10
3987,10,0,10
6413,10,0,10
2766,1,9,10
3914,10,0,10
31622,1,9,10
28536,0,10,10
9890,10,0,10
25500,0,10,10
30575,10,0,10
4701,0,10,10
25145,1,9,10
27894,1,9,10
8312,1,9,10
2265,0,10,10
23027,0,10,10
413,10,0,10
11771,1,9,10
594,10,0,10
18632,0,10,10
29111,0,10,10
28364,0,10,10
32212,1,9,10
25962,0,10,10
3180,10,0,10
5622,0,10,10
31292,0,10,10
28616,0,10,10
27718,0,10,10
23542,0,10,10
2000,2,8,10
25095,0,10,10
28563,0,10,10
31302,0,10,10
6304,0,10,10
28062,0,10,10
9864,0,10,10
29513,0,10,10
28404,0,10,10
2428,10,0,10
31676,0,10,10
31332,0,10,10
20302,1,9,10
12907,1,9,10
1690,1,9,10
1332,0,10,10
13315,0,10,10
8054,0,10,10
31513,1,9,10
19131,1,9,10
4903,0,10,10
23500,10,0,10
29351,0,10,10
31829,0,10,10
11076,0,10,10
9637,0,10,10
5994,0,10,10
29526,0,10,10
29702,0,10,10
25248,0,10,10
1380,10,0,10
26749,1,9,10
28288,0,10,10
2697,0,10,10
1191,10,0,10
20876,0,10,10
21657,0,10,10
30975,0,10,10
11613,0,10,10
29333,0,10,10
2459,10,0,10
62,10,0,10
29076,0,10,10
32168,1,9,10
22941,10,0,10
4200,2,8,10
28700,0,10,10
19164,1,9,10
10799,0,10,10
15781,1,9,10
6685,0,10,10
31903,0,10,10
32136,1,9,10
32278,10,0,10
28235,0,10,10
4901,0,10,10
31805,1,9,10
7288,0,10,10
3672,1,9,10
3316,10,0,10
31540,1,9,10
360,10,0,10
23844,0,10,10
14483,0,10,10
13128,0,10,10
28603,0,10,10
960,0,10,10
25885,0,10,10
4384,0,10,10
31111,0,10,10
9797,0,10,10
29408,0,10,10
21966,0,10,10
4278,1,9,10
24213,0,10,10
29857,0,10,10
3884,10,0,10
486,10,0,10
3377,10,0,10
29172,0,10,10
31310,1,9,10
28233,0,10,10
28427,0,10,10
24768,0,10,10
1904,10,0,10
11964,0,10,10
23298,0,10,10
31825,0,10,10
29572,0,10,10
31306,1,9,10
29080,0,10,10
23479,0,10,10
25635,0,10,10
24251,0,10,10
1544,1,9,10
25696,0,10,10
31389,0,10,10
4164,10,0,10
29607,0,10,10
8365,0,10,10
1837,10,0,10
1022,10,0,10
29406,0,10,10
31401,1,9,10
26203,0,10,10
29132,0,10,10
6294,0,10,10
19443,0,10,10
23699,0,10,10
31167,0,10,10
15969,1,9,10
29255,0,10,10
31416,1,9,10
29119,0,10,10
29664,0,10,10
641,0,10,10
31819,0,10,10
9683,10,0,10
5220,10,0,10
29426,0,10,10
29124,1,9,10
29499,0,10,10
26986,1,9,10
14565,0,10,10
13049,0,10,10
31517,0,10,10
4051,10,0,10
31865,10,0,10
29469,0,10,10
31214,1,9,10
23481,0,10,10
16817,0,10,10
28795,0,10,10
28644,0,10,10
31800,0,10,10
16970,0,10,10
31411,0,10,10
31657,0,10,10
22424,0,10,10
22842,0,10,10
29019,0,10,10
2559,10,0,10
2601,1,9,10
28133,0,10,10
18005,0,10,10
16738,0,10,10
32285,10,0,10
15205,0,10,10
20296,0,10,10
31374,0,10,10
23287,1,9,10
1265,0,10,10
1932,0,10,10
19412,10,0,10
11560,0,10,10
4461,1,9,10
4413,0,10,10
22140,0,10,10
7814,10,0,10
21472,0,10,10
29546,0,10,10
28754,0,10,10
28407,0,10,10
31027,1,9,10
24986,0,10,10
18050,1,9,10
28440,0,10,10
2904,0,10,10
2893,10,0,10
29416,0,10,10
32098,0,10,10
23537,0,10,10
28956,0,10,10
28745,0,10,10
27995,0,10,10
32143,1,9,10
28997,0,10,10
29874,0,10,10
20513,0,10,10
29877,0,10,10
21463,10,0,10
20448,0,10,10
29335,0,10,10
4585,10,0,10
31548,0,10,10
18829,1,9,10
9563,10,0,10
26553,0,10,10
29352,0,10,10
45,10,0,10
32078,1,9,10
31634,1,9,10
29179,0,10,10
17155,1,9,10
6075,10,0,10
11612,0,10,10
31840,1,9,10
29173,0,10,10
28362,0,10,10
3806,1,9,10
28927,1,9,10
31018,1,9,10
28073,0,10,10
24814,0,10,10
31007,1,9,10
31661,1,9,10
11407,0,10,10
27943,0,10,10
28355,0,10,10
31767,0,9,9
9658,0,9,9
8651,0,9,9
12145,0,9,9
27829,9,0,9
10569,0,9,9
14331,0,9,9
28004,0,9,9
5820,0,9,9
29384,0,9,9
28554,0,9,9
29837,0,9,9
31937,0,9,9
28691,0,9,9
26332,0,9,9
3687,1,8,9
31360,0,9,9
12991,0,9,9
4815,0,9,9
27961,0,9,9
21976,0,9,9
25523,0,9,9
31791,0,9,9
31795,0,9,9
28271,0,9,9
10833,9,0,9
27947,0,9,9
2651,0,9,9
31423,1,8,9
27924,0,9,9
16006,0,9,9
31266,0,9,9
20637,0,9,9
1786,9,0,9
32097,1,8,9
4193,0,9,9
29283,0,9,9
4119,0,9,9
6205,0,9,9
12828,0,9,9
3006,9,0,9
5418,1,8,9
31337,1,8,9
5058,2,7,9
24047,0,9,9
27681,0,9,9
3354,0,9,9
8019,9,0,9
31158,0,9,9
2589,9,0,9
21476,0,9,9
4778,0,9,9
1056,9,0,9
7458,9,0,9
15305,1,8,9
8510,9,0,9
17691,0,9,9
3051,9,0,9
29195,0,9,9
8836,9,0,9
2136,9,0,9
28918,0,9,9
20536,0,9,9
27127,0,9,9
14738,9,0,9
31541,0,9,9
27081,0,9,9
1888,0,9,9
31797,1,8,9
4702,9,0,9
24406,0,9,9
28559,0,9,9
28882,0,9,9
30908,0,9,9
8877,9,0,9
24423,0,9,9
11305,0,9,9
26873,0,9,9
22750,9,0,9
29130,0,9,9
15766,0,9,9
28319,0,9,9
27983,0,9,9
19137,0,9,9
31273,0,9,9
29367,0,9,9
31045,0,9,9
25344,0,9,9
10823,0,9,9
12953,0,9,9
29182,0,9,9
4753,9,0,9
28070,0,9,9
29568,0,9,9
31624,0,9,9
8463,9,0,9
28628,0,9,9
27400,0,9,9
29058,0,9,9
29439,0,9,9
31236,9,0,9
8442,9,0,9
19953,1,8,9
12019,0,9,9
28186,0,9,9
1206,9,0,9
3398,9,0,9
31720,0,9,9
2099,1,8,9
3774,2,7,9
12607,1,8,9
28484,0,9,9
27416,0,9,9
12417,0,9,9
23533,0,9,9
20189,1,8,9
12197,0,9,9
29385,0,9,9
28345,0,9,9
4308,0,9,9
1926,0,9,9
21774,0,9,9
31718,0,9,9
7471,9,0,9
5087,9,0,9
21335,0,9,9
26828,0,9,9
27895,0,9,9
29442,0,9,9
25030,0,9,9
31317,1,8,9
16464,0,9,9
24011,0,9,9
6127,0,9,9
3065,0,9,9
5928,9,0,9
7954,9,0,9
1821,9,0,9
28742,0,9,9
31365,0,9,9
19114,1,8,9
20905,0,9,9
47,9,0,9
31285,0,9,9
22121,0,9,9
13297,0,9,9
1998,9,0,9
31970,0,9,9
10189,0,9,9
30978,1,8,9
32196,1,8,9
29355,0,9,9
24960,1,8,9
29419,0,9,9
3991,9,0,9
22128,0,9,9
3593,0,9,9
28792,0,9,9
4000,9,0,9
17935,0,9,9
31108,0,9,9
28922,0,9,9
29198,0,9,9
29524,0,9,9
2151,0,9,9
29152,0,9,9
24938,0,9,9
29063,0,9,9
31838,0,9,9
28515,0,9,9
4454,0,9,9
29884,0,9,9
1409,9,0,9
2676,0,9,9
18225,1,8,9
28085,0,9,9
13843,9,0,9
1007,0,9,9
29188,0,9,9
17801,0,9,9
2349,0,9,9
31446,0,9,9
31330,0,9,9
31568,0,9,9
16812,1,8,9
23851,0,9,9
28132,0,9,9
23560,9,0,9
5301,0,9,9
31046,0,9,9
23294,1,8,9
17779,0,9,9
10179,9,0,9
31377,1,8,9
2120,9,0,9
28356,0,9,9
11963,0,9,9
20091,0,9,9
12297,0,9,9
27373,1,8,9
7150,0,9,9
29117,0,9,9
31651,0,9,9
31606,1,8,9
31550,1,8,9
29882,0,9,9
25303,0,9,9
28911,0,9,9
31817,1,8,9
32064,1,8,9
8032,9,0,9
5371,0,9,9
28506,0,9,9
1614,1,8,9
24758,0,9,9
29378,0,9,9
31753,0,9,9
28218,0,9,9
31485,0,9,9
1530,0,9,9
29471,0,9,9
14217,0,9,9
6113,0,9,9
10684,0,9,9
31919,1,8,9
3009,0,9,9
6092,0,9,9
31316,0,9,9
8360,9,0,9
22404,9,0,9
29096,0,9,9
31562,0,9,9
24520,0,9,9
8675,9,0,9
28676,1,8,9
1261,0,9,9
9702,9,0,9
29636,0,9,9
4693,9,0,9
28081,0,9,9
28668,0,9,9
4632,9,0,9
11777,9,0,9
869,9,0,9
27135,0,9,9
26930,0,9,9
29308,0,9,9
24738,0,9,9
3933,9,0,9
31828,0,9,9
29386,0,9,9
29057,0,9,9
5604,9,0,9
21224,0,9,9
719,0,9,9
7277,9,0,9
11972,0,9,9
31557,0,9,9
17464,0,9,9
8372,9,0,9
27146,0,9,9
29450,0,9,9
10711,0,9,9
24209,0,9,9
31039,0,9,9
28821,0,9,9
8713,9,0,9
19939,0,9,9
17994,0,9,9
31161,1,8,9
31638,0,9,9
4551,0,9,9
28381,0,9,9
770,9,0,9
3201,2,7,9
31545,0,9,9
28430,0,9,9
28500,0,9,9
26826,0,9,9
14918,0,9,9
29350,0,9,9
28815,0,9,9
3790,9,0,9
20979,0,9,9
20758,0,9,9
25700,0,9,9
31808,0,9,9
21226,0,9,9
31755,0,9,9
31155,1,8,9
17661,0,9,9
21614,0,9,9
27869,0,9,9
28567,0,9,9
1785,0,9,9
30967,0,9,9
2430,9,0,9
13360,0,9,9
24163,0,9,9
14151,0,9,9
5853,0,9,9
2038,2,7,9
31842,1,8,9
24591,0,9,9
28026,0,9,9
29536,0,9,9
27526,0,9,9
22177,1,8,9
12135,0,9,9
28163,0,9,9
25075,0,9,9
23599,0,9,9
28928,0,9,9
31552,0,9,9
22290,0,9,9
31635,1,8,9
32282,1,8,9
9302,9,0,9
8672,9,0,9
8848,9,0,9
30927,0,9,9
23811,0,9,9
31786,1,8,9
29081,0,9,9
20423,0,9,9
11204,0,9,9
23510,0,9,9
11949,9,0,9
29654,0,9,9
29397,0,9,9
21684,0,9,9
14033,0,9,9
28982,0,9,9
25529,0,9,9
28583,0,9,9
28634,0,9,9
31735,9,0,9
29359,0,9,9
31334,0,9,9
13167,0,9,9
29363,0,9,9
13155,0,9,9
25275,0,9,9
28232,0,9,9
6255,0,9,9
27866,0,9,9
28538,0,9,9
22370,0,9,9
12789,0,9,9
31737,1,8,9
31827,1,8,9
3084,9,0,9
2494,2,7,9
11216,0,9,9
23402,0,9,9
29260,0,9,9
28521,0,9,9
23709,0,9,9
6820,0,9,9
28371,0,9,9
14047,9,0,9
8068,9,0,9
16476,0,9,9
32295,9,0,9
18889,0,9,9
28185,0,9,9
14075,9,0,9
783,9,0,9
18897,1,8,9
10946,0,9,9
31335,0,9,9
28985,0,9,9
31384,0,9,9
8329,0,9,9
15310,0,8,8
5115,8,0,8
31924,0,8,8
31912,1,7,8
28330,0,8,8
28739,0,8,8
28776,0,8,8
31413,8,0,8
2877,8,0,8
5851,0,8,8
31479,0,8,8
31468,0,8,8
25510,0,8,8
13417,0,8,8
21591,0,8,8
29586,0,8,8
2385,8,0,8
8316,1,7,8
31794,0,8,8
31394,0,8,8
2507,8,0,8
944,8,0,8
29257,0,8,8
10896,0,8,8
31516,0,8,8
20992,0,8,8
29101,0,8,8
28914,0,8,8
28693,0,8,8
16829,0,8,8
28060,0,8,8
31295,0,8,8
18546,1,7,8
6839,8,0,8
29166,0,8,8
1986,8,0,8
13121,0,8,8
31288,1,7,8
28526,0,8,8
7962,8,0,8
28652,0,8,8
3938,0,8,8
28474,0,8,8
20038,0,8,8
714,0,8,8
25637,0,8,8
28939,0,8,8
31054,0,8,8
5385,8,0,8
16402,0,8,8
2438,8,0,8
28465,0,8,8
3816,8,0,8
24532,0,8,8
29226,0,8,8
7930,1,7,8
4780,0,8,8
16758,0,8,8
28875,0,8,8
5194,8,0,8
29234,0,8,8
29313,0,8,8
5453,8,0,8
24882,1,7,8
4616,8,0,8
17719,0,8,8
3644,0,8,8
5993,8,0,8
10651,8,0,8
11341,0,8,8
10150,1,7,8
22461,0,8,8
2666,0,8,8
3284,8,0,8
9662,8,0,8
20144,1,7,8
15823,0,8,8
24469,0,8,8
31257,0,8,8
4908,0,8,8
31539,0,8,8
31703,0,8,8
2415,1,7,8
1418,2,6,8
28411,0,8,8
6697,0,8,8
7905,8,0,8
17699,1,7,8
10142,0,8,8
29093,0,8,8
18154,0,8,8
17933,0,8,8
18347,1,7,8
19339,3,5,8
4287,0,8,8
3054,8,0,8
2650,2,6,8
11446,0,8,8
28018,0,8,8
6819,0,8,8
9698,0,8,8
3036,8,0,8
32073,0,8,8
20845,0,8,8
32275,1,7,8
4729,0,8,8
29495,0,8,8
22508,0,8,8
6421,1,7,8
18326,0,8,8
30527,0,8,8
28672,0,8,8
28929,0,8,8
8149,8,0,8
24571,0,8,8
31242,0,8,8
2264,2,6,8
25515,0,8,8
23829,0,8,8
31500,0,8,8
14577,0,8,8
24949,8,0,8
5268,0,8,8
22963,8,0,8
22696,1,7,8
28810,0,8,8
31902,1,7,8
21539,0,8,8
473,8,0,8
31699,0,8,8
4229,0,8,8
24817,0,8,8
28475,0,8,8
28869,0,8,8
16231,1,7,8
31883,0,8,8
6737,8,0,8
31080,1,7,8
28304,0,8,8
19727,0,8,8
3034,0,8,8
20550,0,8,8
31134,0,8,8
22203,0,8,8
5565,0,8,8
846,8,0,8
3327,2,6,8
31712,0,8,8
29031,0,8,8
14261,8,0,8
28190,0,8,8
31726,0,8,8
17951,0,8,8
22819,8,0,8
6323,8,0,8
29174,0,8,8
29144,0,8,8
30977,0,8,8
31399,0,8,8
24550,0,8,8
7994,8,0,8
19010,8,0,8
31851,0,8,8
31547,1,7,8
3745,8,0,8
4630,8,0,8
24336,0,8,8
28946,0,8,8
24630,0,8,8
7428,8,0,8
19728,0,8,8
3590,0,8,8
20262,8,0,8
28679,0,8,8
28248,0,8,8
4694,0,8,8
24364,0,8,8
31030,1,7,8
31869,0,8,8
3551,8,0,8
31760,0,8,8
19266,0,8,8
362,0,8,8
4550,8,0,8
29154,0,8,8
28860,0,8,8
21565,8,0,8
2879,8,0,8
28490,0,8,8
184,8,0,8
1349,8,0,8
27872,0,8,8
3239,8,0,8
31523,0,8,8
31381,0,8,8
24486,0,8,8
27235,0,8,8
29135,0,8,8
29848,1,7,8
16651,0,8,8
31070,1,7,8
27966,0,8,8
28325,0,8,8
19569,0,8,8
1329,8,0,8
3915,8,0,8
31100,0,8,8
31705,0,8,8
31064,0,8,8
17963,0,8,8
23404,0,8,8
2745,1,7,8
16421,0,8,8
2530,8,0,8
10472,1,7,8
412,8,0,8
12353,0,8,8
5909,0,8,8
31059,0,8,8
12244,0,8,8
21272,0,8,8
29398,0,8,8
28108,0,8,8
30149,1,7,8
7659,8,0,8
29647,0,8,8
15805,1,7,8
21789,0,8,8
24146,0,8,8
5800,8,0,8
31604,0,8,8
306,8,0,8
21793,1,7,8
31609,1,7,8
3288,8,0,8
28540,0,8,8
3114,8,0,8
28097,0,8,8
31083,0,8,8
31502,1,7,8
2738,8,0,8
23454,0,8,8
10533,0,8,8
5527,2,6,8
3330,0,8,8
25489,0,8,8
31729,0,8,8
29838,0,8,8
5580,8,0,8
19552,0,8,8
2025,0,8,8
25073,0,8,8
31211,0,8,8
3577,0,8,8
20399,0,8,8
29600,1,7,8
24663,0,8,8
25,0,8,8
22154,0,8,8
19822,8,0,8
25889,0,8,8
5496,0,8,8
16703,0,8,8
28887,0,8,8
11935,0,8,8
2575,0,8,8
12221,0,8,8
31026,0,8,8
31554,0,8,8
25330,0,8,8
10790,0,8,8
31091,0,8,8
31845,0,8,8
11177,0,8,8
29632,0,8,8
25348,0,8,8
31112,0,8,8
17403,0,8,8
31415,0,8,8
23432,0,8,8
31880,0,8,8
31677,8,0,8
16675,0,8,8
2532,8,0,8
25821,0,8,8
8305,0,8,8
24117,0,8,8
32135,1,7,8
28636,0,8,8
31537,0,8,8
2772,2,6,8
31013,0,8,8
31615,0,8,8
6901,8,0,8
28608,0,8,8
28642,0,8,8
29409,0,8,8
28029,0,8,8
10818,0,8,8
16405,0,8,8
3110,8,0,8
27926,0,8,8
8527,0,8,8
6376,0,8,8
28401,0,8,8
29223,0,8,8
5322,0,8,8
31893,1,7,8
25974,7,0,7
1665,0,7,7
4250,7,0,7
19801,0,7,7
24429,1,6,7
31191,0,7,7
31925,1,6,7
3381,7,0,7
28024,0,7,7
31820,0,7,7
28768,0,7,7
28250,0,7,7
29904,1,6,7
31756,0,7,7
19586,0,7,7
24745,0,7,7
29240,0,7,7
10047,0,7,7
14835,0,7,7
31706,0,7,7
3986,7,0,7
3029,7,0,7
31818,0,7,7
15113,1,6,7
28831,0,7,7
4975,0,7,7
29731,0,7,7
31857,0,7,7
29004,0,7,7
28033,0,7,7
25525,0,7,7
23425,0,7,7
12043,0,7,7
32211,1,6,7
29212,0,7,7
4679,0,7,7
1080,0,7,7
29605,0,7,7
31488,0,7,7
1970,7,0,7
28432,0,7,7
31730,0,7,7
31951,0,7,7
515,7,0,7
28942,7,0,7
1992,0,7,7
31803,0,7,7
31171,1,6,7
30997,0,7,7
29336,0,7,7
31682,0,7,7
14667,0,7,7
18472,0,7,7
32217,1,6,7
24191,0,7,7
29845,0,7,7
634,7,0,7
20859,0,7,7
31350,0,7,7
29528,0,7,7
26704,0,7,7
19641,0,7,7
20305,0,7,7
22288,7,0,7
29075,0,7,7
2444,0,7,7
4381,0,7,7
25861,0,7,7
29073,0,7,7
25822,0,7,7
31836,0,7,7
2417,7,0,7
31666,0,7,7
31723,1,6,7
66,7,0,7
10955,0,7,7
3772,0,7,7
31809,0,7,7
2458,7,0,7
29456,0,7,7
22967,0,7,7
5930,0,7,7
23598,0,7,7
27294,0,7,7
31391,7,0,7
2691,0,7,7
31632,0,7,7
29682,0,7,7
4445,7,0,7
4123,7,0,7
26325,7,0,7
10159,0,7,7
29306,0,7,7
29399,0,7,7
32305,7,0,7
12301,0,7,7
4888,1,6,7
6216,0,7,7
29108,0,7,7
3428,7,0,7
28707,0,7,7
3862,7,0,7
1028,0,7,7
29380,0,7,7
22879,7,0,7
5989,0,7,7
14404,0,7,7
2268,7,0,7
32297,7,0,7
21577,0,7,7
18881,1,6,7
6868,0,7,7
6909,0,7,7
29533,0,7,7
4467,0,7,7
2705,0,7,7
2726,0,7,7
22988,0,7,7
25810,0,7,7
28336,0,7,7
5987,0,7,7
4207,7,0,7
7435,7,0,7
31386,0,7,7
2560,0,7,7
6034,7,0,7
24290,0,7,7
4349,0,7,7
31901,0,7,7
22064,0,7,7
31858,0,7,7
29463,0,7,7
29170,0,7,7
4747,0,7,7
29598,0,7,7
3408,1,6,7
4216,0,7,7
27873,1,6,7
5501,0,7,7
28387,0,7,7
8218,7,0,7
25827,0,7,7
28949,0,7,7
12850,0,7,7
27991,0,7,7
2675,0,7,7
22116,0,7,7
12894,0,7,7
22693,1,6,7
18171,0,7,7
13833,0,7,7
31636,0,7,7
31707,0,7,7
2449,7,0,7
30078,0,7,7
25207,0,7,7
23482,2,5,7
31095,0,7,7
14534,1,6,7
16165,0,7,7
2374,7,0,7
11526,0,7,7
26961,0,7,7
25513,0,7,7
3137,7,0,7
31331,0,7,7
16060,0,7,7
2863,0,7,7
1670,0,7,7
28828,0,7,7
401,7,0,7
1118,2,5,7
4333,7,0,7
32060,0,7,7
19622,0,7,7
19225,0,7,7
22399,1,6,7
31683,0,7,7
12141,0,7,7
10136,0,7,7
3929,7,0,7
31911,0,7,7
31746,0,7,7
24359,2,5,7
28121,0,7,7
3438,7,0,7
23968,0,7,7
27962,0,7,7
31743,0,7,7
21333,0,7,7
31888,0,7,7
17368,0,7,7
31614,0,7,7
28957,0,7,7
31734,0,7,7
8753,7,0,7
22395,0,7,7
28609,0,7,7
31601,0,7,7
24304,0,7,7
12083,0,7,7
20602,0,7,7
13047,0,7,7
17199,0,7,7
6434,7,0,7
31762,1,6,7
1417,7,0,7
29564,0,7,7
31710,0,7,7
25270,0,7,7
24403,0,7,7
29332,0,7,7
31352,0,7,7
17162,1,6,7
9851,0,7,7
31652,0,7,7
11241,0,7,7
28662,0,7,7
27439,0,7,7
29357,0,7,7
28632,0,7,7
24272,0,7,7
5113,7,0,7
29565,0,7,7
28697,0,7,7
32152,0,7,7
4462,2,5,7
26892,1,6,7
24609,0,7,7
6460,7,0,7
21972,0,7,7
31916,1,6,7
2919,0,7,7
25319,0,7,7
31448,0,7,7
20169,0,7,7
26025,0,7,7
31447,0,7,7
31118,0,7,7
25453,0,7,7
22187,7,0,7
31822,0,7,7
29535,0,7,7
1830,7,0,7
1938,7,0,7
25371,1,6,7
3797,7,0,7
31850,0,7,7
12572,0,7,7
29131,0,7,7
6324,0,7,7
456,0,7,7
28606,0,7,7
7343,7,0,7
24049,1,6,7
31592,0,7,7
31255,0,7,7
31172,0,7,7
12709,0,7,7
13091,0,7,7
6095,0,7,7
15806,0,7,7
1897,7,0,7
25616,1,6,7
28329,0,6,6
14021,6,0,6
13130,6,0,6
25841,0,6,6
29069,0,6,6
12173,0,6,6
20532,0,6,6
7780,6,0,6
22231,6,0,6
8703,6,0,6
22922,6,0,6
28727,0,6,6
3066,0,6,6
31280,0,6,6
4709,0,6,6
1715,0,6,6
4667,6,0,6
23606,0,6,6
10503,0,6,6
19387,1,5,6
25374,0,6,6
23023,0,6,6
29379,0,6,6
20745,0,6,6
20631,0,6,6
6662,6,0,6
26938,0,6,6
22030,0,6,6
32274,6,0,6
2486,6,0,6
13459,6,0,6
27144,0,6,6
13492,6,0,6
31816,0,6,6
14390,0,6,6
3446,0,6,6
25377,0,6,6
31894,0,6,6
14482,0,6,6
6816,0,6,6
6840,0,6,6
3535,6,0,6
2312,6,0,6
583,0,6,6
31088,1,5,6
19162,6,0,6
16222,0,6,6
22566,0,6,6
29613,0,6,6
765,0,6,6
26501,6,0,6
485,0,6,6
16032,0,6,6
4891,6,0,6
17782,1,5,6
28525,0,6,6
29082,0,6,6
142,6,0,6
31510,0,6,6
31868,0,6,6
4108,6,0,6
24494,0,6,6
27994,6,0,6
31824,6,0,6
31611,0,6,6
24158,6,0,6
23040,6,0,6
31296,1,5,6
29455,0,6,6
31885,0,6,6
12816,0,6,6
5744,6,0,6
6262,6,0,6
1685,0,6,6
5529,0,6,6
32142,0,6,6
22449,2,4,6
24207,0,6,6
32128,6,0,6
23755,0,6,6
3927,0,6,6
23256,1,5,6
23501,0,6,6
520,6,0,6
29312,0,6,6
1340,6,0,6
31740,0,6,6
1439,6,0,6
5718,6,0,6
4731,6,0,6
6812,0,6,6
1440,0,6,6
31659,0,6,6
16803,0,6,6
27738,0,6,6
10545,0,6,6
29070,0,6,6
31303,0,6,6
27465,0,6,6
5624,6,0,6
25193,0,6,6
13761,0,6,6
28229,0,6,6
12729,0,6,6
31105,0,6,6
21819,0,6,6
24917,0,6,6
25251,0,6,6
30141,0,6,6
25097,0,6,6
18766,1,5,6
25912,0,6,6
67,0,6,6
4796,0,6,6
4543,6,0,6
19802,0,6,6
24064,0,6,6
29459,0,6,6
28205,0,6,6
21425,6,0,6
23325,1,5,6
30170,0,6,6
25136,6,0,6
1746,6,0,6
11189,0,6,6
31782,0,6,6
2166,0,6,6
4651,6,0,6
9373,6,0,6
4061,0,6,6
31872,0,6,6
24162,6,0,6
31953,1,5,6
26737,0,6,6
18806,0,6,6
26628,0,6,6
1894,6,0,6
5417,6,0,6
29245,0,6,6
13742,0,6,6
18744,6,0,6
31942,0,6,6
16415,0,6,6
5362,0,6,6
5069,6,0,6
2688,6,0,6
22302,1,5,6
18515,0,6,6
4706,6,0,6
21969,6,0,6
9331,6,0,6
26562,0,6,6
31766,0,6,6
25019,0,6,6
30235,0,6,6
29159,0,6,6
17730,0,6,6
28577,0,6,6
29217,0,6,6
24123,0,6,6
2958,0,6,6
32203,1,5,6
11028,0,6,6
16890,6,0,6
7955,6,0,6
24267,0,6,6
21811,6,0,6
4300,0,6,6
16642,0,6,6
13505,0,6,6
24597,0,6,6
21147,0,6,6
21658,0,6,6
13768,0,6,6
31286,0,6,6
20477,0,6,6
31675,0,6,6
31700,0,6,6
26518,0,6,6
20852,0,6,6
32114,1,5,6
1758,0,6,6
22599,0,6,6
4327,6,0,6
28234,0,6,6
24091,0,6,6
8906,6,0,6
2857,0,6,6
6845,6,0,6
25535,0,6,6
23766,0,6,6
28666,0,6,6
24656,0,6,6
31362,0,6,6
26794,0,6,6
17209,0,6,6
29095,0,6,6
6723,6,0,6
29480,0,6,6
24914,0,6,6
28444,0,6,6
10380,1,5,6
29829,0,6,6
1791,0,6,6
18551,0,6,6
30306,0,6,6
24321,0,6,6
23151,6,0,6
28692,0,6,6
31126,0,6,6
16200,0,6,6
31748,0,6,6
16182,0,6,6
2628,0,6,6
3135,6,0,6
25078,0,6,6
29558,0,6,6
11631,6,0,6
1153,6,0,6
15804,6,0,6
29840,0,6,6
25698,2,4,6
24224,0,6,6
31440,0,6,6
29527,0,6,6
4178,6,0,6
1400,0,6,6
1070,0,6,6
965,6,0,6
29537,0,6,6
9941,0,6,6
2105,6,0,6
5308,1,5,6
31770,0,6,6
11238,0,6,6
29263,0,6,6
8341,0,6,6
31311,0,6,6
3401,6,0,6
15965,0,6,6
8374,6,0,6
15982,0,6,6
24729,0,6,6
8134,6,0,6
10873,0,6,6
5325,6,0,6
29562,0,6,6
12124,0,6,6
31530,1,5,6
22539,0,6,6
8247,6,0,6
29205,0,6,6
31724,1,5,6
23985,0,6,6
12222,0,6,6
10989,0,6,6
25649,0,6,6
12290,0,6,6
27602,6,0,6
23459,0,6,6
29452,0,6,6
31022,0,6,6
7416,6,0,6
24070,0,6,6
24763,0,6,6
3666,6,0,6
6202,0,6,6
10675,0,6,6
24276,1,5,6
17870,0,6,6
25033,0,6,6
25486,0,6,6
21141,0,6,6
370,6,0,6
24780,0,6,6
31754,0,6,6
28637,0,6,6
18010,0,6,6
11220,0,6,6
23172,6,0,6
31061,0,6,6
5869,0,6,6
8959,6,0,6
19341,6,0,6
20429,0,6,6
29030,0,6,6
24647,0,6,6
6529,6,0,6
31669,0,6,6
10679,0,6,6
24673,0,6,6
25840,0,6,6
16958,0,6,6
12265,0,6,6
7625,6,0,6
27886,0,6,6
5460,6,0,6
25360,0,6,6
3453,6,0,6
31206,1,5,6
16224,0,6,6
28617,0,6,6
14488,0,6,6
8264,0,6,6
24545,1,5,6
24899,0,5,5
3076,0,5,5
27307,0,5,5
22043,0,5,5
27404,0,5,5
31861,0,5,5
29982,0,5,5
21245,0,5,5
29550,0,5,5
31896,0,5,5
29534,0,5,5
26186,0,5,5
29189,0,5,5
23652,0,5,5
27250,0,5,5
28613,0,5,5
20656,1,4,5
1845,0,5,5
25091,0,5,5
