Rank,Node ID,Degree
1072,31262,24
1073,28840,24
1074,31400,24
1075,29165,23
1076,30972,23
1077,27928,23
1078,18924,23
1079,877,23
1080,28112,23
1081,15754,23
1082,27944,23
1083,30988,23
1084,27949,23
1085,27955,23
1086,30998,23
1087,564,23
1088,620,23
1089,31125,23
1090,31037,23
1091,705,23
1092,31043,23
1093,23665,23
1094,31063,23
1095,31074,23
1096,5750,23
1097,28109,23
1098,28244,23
1099,4184,23
1100,161,23
1101,28126,23
1102,1194,23
1103,31120,23
1104,28192,23
1105,24226,23
1106,28202,23
1107,28208,23
1108,314,23
1109,31152,23
1110,28252,23
1111,31169,23
1112,10762,23
1113,31238,23
1114,24015,23
1115,31182,23
1116,20157,23
1117,24034,23
1118,31202,23
1119,31203,23
1120,28315,23
1121,31216,23
1122,28350,23
1123,30031,23
1124,28176,23
1125,31229,23
1126,12688,23
1127,16465,23
1128,31141,23
1129,31253,23
1130,2244,23
1131,24132,23
1132,31290,23
1133,24285,23
1134,31299,23
1135,28503,23
1136,26799,23
1137,23523,23
1138,31348,23
1139,31276,23
1140,31355,23
1141,12057,23
1142,31359,23
1143,22910,23
1144,31366,23
1145,31368,23
1146,5248,23
1147,31376,23
1148,11229,23
1149,31383,23
1150,28650,23
1151,5383,23
1152,28670,23
1153,10977,23
1154,4372,23
1155,31418,23
1156,31581,23
1157,31424,23
1158,31428,23
1159,28709,23
1160,31453,23
1161,31458,23
1162,31460,23
1163,20918,23
1164,31463,23
1165,31465,23
1166,31467,23
1167,16312,23
1168,27971,23
1169,24692,23
1170,31482,23
1171,20981,23
1172,29405,23
1173,17048,23
1174,20241,23
1175,31495,23
1176,31507,23
1177,31511,23
1178,25056,23
1179,1898,23
1180,28908,23
1181,24820,23
1182,28638,23
1183,17172,23
1184,10415,23
1185,31534,23
1186,28950,23
1187,3845,23
1188,24883,23
1189,29006,23
1190,31576,23
1191,29027,23
1192,31598,23
1193,3854,23
1194,28884,23
1195,31702,23
1196,15641,22
1197,30961,22
1198,27867,22
1199,30968,22
1200,30969,22
1201,27874,22
1202,23438,22
1203,30973,22
1204,23469,22
1205,235,22
1206,341,22
1207,27920,22
1208,30987,22
1209,29021,22
1210,30990,22
1211,30992,22
1212,23521,22
1213,27974,22
1214,30827,22
1215,2991,22
1216,31005,22
1217,28370,22
1218,3888,22
1219,31011,22
1220,31010,22
1221,10499,22
1222,31019,22
1223,31021,22
1224,23604,22
1225,28020,22
1226,31034,22
1227,26595,22
1228,31038,22
1229,19788,22
1230,31055,22
1231,24164,22
1232,18455,22
1233,31077,22
1234,16081,22
1235,19903,22
1236,28123,22
1237,1312,22
1238,31104,22
1239,31110,22
1240,28174,22
1241,28187,22
1242,16176,22
1243,28476,22
1244,11698,22
1245,17878,22
1246,31154,22
1247,1580,22
1248,4322,22
1249,28260,22
1250,28290,22
1251,31183,22
1252,31184,22
1253,31189,22
1254,24547,22
1255,31198,22
1256,31199,22
1257,31200,22
1258,26045,22
1259,28337,22
1260,30849,22
1261,31194,22
1262,31221,22
1263,3132,22
1264,28948,22
1265,2071,22
1266,31245,22
1267,2092,22
1268,24186,22
1269,28416,22
1270,31261,22
1271,31263,22
1272,28162,22
1273,31274,22
1274,31279,22
1275,31284,22
1276,27791,22
1277,31287,22
1278,10166,22
1279,28479,22
1280,24263,22
1281,2333,22
1282,3210,22
1283,24265,22
1284,2395,22
1285,26792,22
1286,24309,22
1287,5126,22
1288,28209,22
1289,28535,22
1290,7254,22
1291,28366,22
1292,23635,22
1293,31344,22
1294,17273,22
1295,31364,22
1296,31367,22
1297,18397,22
1298,2937,22
1299,31406,22
1300,31408,22
1301,31412,22
1302,28696,22
1303,31426,22
1304,31430,22
1305,31379,22
1306,11417,22
1307,31439,22
1308,24610,22
1309,31457,22
1310,31461,22
1311,16971,22
1312,28823,22
1313,24708,22
1314,28818,22
1315,28838,22
1316,31498,22
1317,28011,22
1318,21051,22
1319,28919,22
1320,28219,22
1321,28968,22
1322,28787,22
1323,28991,22
1324,31571,22
1325,4509,22
1326,31582,22
1327,29060,22
1328,31602,22
1329,1866,22
1330,31640,22
1331,29153,22
1332,31648,22
1333,27932,22
1334,29197,22
1335,31687,22
1336,4664,22
1337,28622,22
1338,29294,22
1339,1395,22
1340,12589,22
1341,5132,22
1342,23417,21
1343,13626,21
1344,25775,21
1345,30983,21
1346,9790,21
1347,27960,21
1348,30999,21
1349,26587,21
1350,23622,21
1351,8235,21
1352,28079,21
1353,2352,21
1354,27857,21
1355,28118,21
1356,19942,21
1357,23591,21
1358,6200,21
1359,28147,21
1360,1262,21
1361,31124,21
1362,16157,21
1363,31130,21
1364,31132,21
1365,11966,21
1366,28001,21
1367,31162,21
1368,3390,21
1369,31188,21
1370,31204,21
1371,24094,21
1372,1933,21
1373,2001,21
1374,31233,21
1375,2045,21
1376,22773,21
1377,28410,21
1378,20327,21
1379,27914,21
1380,31267,21
1381,32115,21
1382,24255,21
1383,29094,21
1384,5469,21
1385,26816,21
1386,12640,21
1387,31382,21
1388,28400,21
1389,2954,21
1390,31405,21
1391,20765,21
1392,28681,21
1393,31420,21
1394,28746,21
1395,28785,21
1396,28798,21
1397,28801,21
1398,11550,21
1399,31492,21
1400,31549,21
1401,21559,21
1402,21190,21
1403,27057,21
1404,29438,21
1405,24642,21
1406,4850,21
1407,5221,21
1408,25465,21
1409,4100,20
1410,428,20
1411,2171,20
1412,27831,20
1413,28457,20
1414,4734,20
1415,19996,20
1416,1910,20
1417,31121,20
1418,28230,20
1419,628,20
1420,6172,20
1421,31193,20
1422,32288,20
1423,10638,20
1424,16428,20
1425,10751,20
1426,2183,20
1427,31281,20
1428,3698,20
1429,2713,20
1430,27255,20
1431,7573,20
1432,5284,20
1433,6060,20
1434,19140,20
1435,3471,20
1436,3641,20
1437,1984,20
1438,4459,20
1439,2015,20
1440,30954,19
1441,291,19
1442,30989,19
1443,30993,19
1444,27989,19
1445,576,19
1446,31015,19
1447,28348,19
1448,19751,19
1449,31035,19
1450,28063,19
1451,15974,19
1452,4516,19
1453,8012,19
1454,31086,19
1455,28129,19
1456,26641,19
1457,16135,19
1458,16166,19
1459,31138,19
1460,21916,19
1461,31164,19
1462,9754,19
1463,28311,19
1464,31201,19
1465,21876,19
1466,31228,19
1467,22530,19
1468,27912,19
1469,31259,19
1470,21546,19
1471,820,19
1472,18325,19
1473,6718,19
1474,31307,19
1475,1626,19
1476,1089,19
1477,34,19
1478,16979,19
1479,31595,19
1480,2962,19
1481,31402,19
1482,21752,19
1483,31422,19
1484,3507,19
1485,31452,19
1486,31456,19
1487,28800,19
1488,3392,19
1489,2304,19
1490,28870,19
1491,10606,19
1492,2008,19
1493,4562,19
1494,10246,19
1495,17307,19
1496,31212,19
1497,29072,19
1498,31617,19
1499,32289,19
1500,29169,19
1501,31664,19
1502,23832,19
1503,4221,19
1504,31594,19
1505,30915,19
1506,1500,19
1507,29346,19
1508,31629,19
1509,31821,19
1510,31672,19
1511,23406,18
1512,27858,18
1513,30963,18
1514,23875,18
1515,30970,18
1516,27882,18
1517,376,18
1518,31072,18
1519,30994,18
1520,27968,18
1521,9897,18
1522,644,18
1523,3952,18
1524,31052,18
1525,28068,18
1526,31271,18
1527,19271,18
1528,28094,18
1529,28119,18
1530,2944,18
1531,1192,18
1532,28146,18
1533,1211,18
1534,28222,18
1535,31147,18
1536,28240,18
1537,28246,18
1538,28255,18
1539,5191,18
1540,31179,18
1541,1719,18
1542,31210,18
1543,31215,18
1544,24083,18
1545,1905,18
1546,30384,18
1547,481,18
1548,24166,18
1549,31235,18
1550,2080,18
1551,31244,18
1552,11211,18
1553,31247,18
1554,31278,18
1555,31232,18
1556,31283,18
1557,15727,18
1558,28487,18
1559,24278,18
1560,28555,18
1561,20554,18
1562,11128,18
1563,31349,18
1564,18750,18
1565,31356,18
1566,13687,18
1567,6221,18
1568,2902,18
1569,2953,18
1570,31397,18
1571,2993,18
1572,2057,18
1573,31419,18
1574,5721,18
1575,28721,18
1576,1316,18
1577,1204,18
1578,17182,18
1579,28782,18
1580,3443,18
1581,21037,18
1582,28877,18
1583,28891,18
1584,31520,18
1585,27063,18
1586,3364,18
1587,22134,18
1588,3843,18
1589,3883,18
1590,31569,18
1591,29043,18
1592,4095,18
1593,21360,18
1594,8087,18
1595,31610,18
1596,31627,18
1597,31628,18
1598,19945,18
1599,31639,18
1600,31719,18
1601,29168,18
